fw_id,school_district,school_name,sample_point_name,sample_date,Pb (µg/L),result,investigative_sample_number,comments,geo_school_name,address,lat,lon
312,SFUSD,Havard (Leona M) Early Education,Havard (Leona M) Early Education - Site E,NA,NA,NA,NA,NA,"Havard, Leola M. Havard Early Education School","1520 OAKDALE AVE, SAN FRANCISCO CA 94124",37.7340851,-122.388588
313,SFUSD,Hillcrest ES,Hillcrest ES - Site A,9/29/17,< 1,initial,NA,NA,Hillcrest Elementary School,"810 SILVER AVE, SAN FRANCISCO, CA 94134",37.7284126,-122.4186859
314,SFUSD,Hillcrest ES,Hillcrest ES - Site B,9/29/17,1.27,initial,NA,NA,Hillcrest Elementary School,"810 SILVER AVE, SAN FRANCISCO, CA 94134",37.7284126,-122.4186859
315,SFUSD,Hillcrest ES,Hillcrest ES - Site C,9/29/17,2.38,initial,NA,NA,Hillcrest Elementary School,"810 SILVER AVE, SAN FRANCISCO, CA 94134",37.7284126,-122.4186859
316,SFUSD,Hillcrest ES,Hillcrest ES - Site D,9/29/17,4.35,initial,NA,NA,Hillcrest Elementary School,"810 SILVER AVE, SAN FRANCISCO, CA 94134",37.7284126,-122.4186859
317,SFUSD,Hillcrest ES,Hillcrest ES - Site E,9/29/17,6.05,initial,NA,NA,Hillcrest Elementary School,"810 SILVER AVE, SAN FRANCISCO, CA 94134",37.7284126,-122.4186859
318,SFUSD,Hilltop HS (Pregnant Minors),Hilltop HS (Pregnant Minors) - Site A,12/5/17,< 1,initial,NA,NA,Hilltop High Special Services Center,"1325 FLORIDA ST, SAN FRANCISCO CA 94110",37.7504539,-122.4096298
319,SFUSD,Hilltop HS (Pregnant Minors),Hilltop HS (Pregnant Minors) - Site B,12/5/17,< 1,initial,NA,NA,Hilltop High Special Services Center,"1325 FLORIDA ST, SAN FRANCISCO CA 94110",37.7504539,-122.4096298
320,SFUSD,Hilltop HS (Pregnant Minors),Hilltop HS (Pregnant Minors) - Site C,12/5/17,< 1,initial,NA,NA,Hilltop High Special Services Center,"1325 FLORIDA ST, SAN FRANCISCO CA 94110",37.7504539,-122.4096298
321,SFUSD,Hilltop HS (Pregnant Minors),Hilltop HS (Pregnant Minors) - Site D,12/5/17,1.1,initial,NA,NA,Hilltop High Special Services Center,"1325 FLORIDA ST, SAN FRANCISCO CA 94110",37.7504539,-122.4096298
322,SFUSD,Hilltop HS (Pregnant Minors),Hilltop HS (Pregnant Minors) - Site E,12/5/17,< 1,initial,NA,NA,Hilltop High Special Services Center,"1325 FLORIDA ST, SAN FRANCISCO CA 94110",37.7504539,-122.4096298
323,SFUSD,Hoover (Herbert) MS,Hoover (Herbert) MS - Site A,10/12/17,< 1,initial,NA,NA,"Hoover, Herbert Hoover Middle School","2290 14TH AVE, SAN FRANCISCO, CA 94116",37.7455559,-122.4689636
324,SFUSD,Hoover (Herbert) MS,Hoover (Herbert) MS - Site B,10/12/17,< 1,initial,NA,NA,"Hoover, Herbert Hoover Middle School","2290 14TH AVE, SAN FRANCISCO, CA 94116",37.7455559,-122.4689636
325,SFUSD,Hoover (Herbert) MS,Hoover (Herbert) MS - Site C,10/12/17,1.07,initial,NA,NA,"Hoover, Herbert Hoover Middle School","2290 14TH AVE, SAN FRANCISCO, CA 94116",37.7455559,-122.4689636
326,SFUSD,Hoover (Herbert) MS,Hoover (Herbert) MS - Site D,10/12/17,2.01,initial,NA,NA,"Hoover, Herbert Hoover Middle School","2290 14TH AVE, SAN FRANCISCO, CA 94116",37.7455559,-122.4689636
327,SFUSD,Hoover (Herbert) MS,Hoover (Herbert) MS - Site E,10/12/17,< 1,initial,NA,NA,"Hoover, Herbert Hoover Middle School","2290 14TH AVE, SAN FRANCISCO, CA 94116",37.7455559,-122.4689636
328,SFUSD,Independence High School,Independence High School - Site A,2/27/18,< 1,initial,NA,NA,Independence High School,"1350 07TH AVE, SAN FRANCISCO, CA 94122",37.7632256,-122.4635849
329,SFUSD,Independence High School,Independence High School - Site B,2/27/18,< 1,initial,NA,NA,Independence High School,"1350 07TH AVE, SAN FRANCISCO, CA 94122",37.7632256,-122.4635849
330,SFUSD,Independence High School,Independence High School - Site C,2/27/18,< 1,initial,NA,NA,Independence High School,"1350 07TH AVE, SAN FRANCISCO, CA 94122",37.7632256,-122.4635849
331,SFUSD,Independence High School,Independence High School - Site D,2/27/18,< 1,initial,NA,NA,Independence High School,"1350 07TH AVE, SAN FRANCISCO, CA 94122",37.7632256,-122.4635849
332,SFUSD,Independence High School,Independence High School - Site E,2/27/18,< 1,initial,NA,NA,Independence High School,"1350 07TH AVE, SAN FRANCISCO, CA 94122",37.7632256,-122.4635849
333,SFUSD,International Study HS,International Study HS - Site A,10/11/17,860,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,248,repeat,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,135,investigative,2,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,85.7,investigative,3,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,77.2,investigative,4,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,83.3,investigative,5,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,55.9,investigative,6,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,42.8,investigative,7,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,44.1,investigative,8,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,54.9,investigative,9,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
333,SFUSD,International Study HS,International Study HS - Site A,10/18/17,45.9,investigative,10,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
334,SFUSD,International Study HS,International Study HS - Site B,10/11/17,2.22,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
335,SFUSD,International Study HS,International Study HS - Site C,10/12/17,1.54,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
336,SFUSD,International Study HS,International Study HS - Site D,10/11/17,8.68,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
337,SFUSD,International Study HS,International Study HS - Site E,10/11/17,2.47,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
338,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,2.67,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
339,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,2.42,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
340,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,9.45,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
341,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,2.17,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
342,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
343,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,1.86,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
344,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,2,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
345,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
346,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
347,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
348,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
349,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,3.15,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
350,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,3.28,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
351,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,3.13,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
352,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
353,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,1.3,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
354,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
355,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,1.62,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
356,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
357,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,1.19,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
358,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
359,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,19.3,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
359,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,18.7,repeat,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,49.5,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,11.9,repeat,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,11/1/17,46.8,confirmatory,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,12.2,investigative,2,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,3.73,investigative,3,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,3.89,investigative,4,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,3.95,investigative,5,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,3.69,investigative,6,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,2.96,investigative,7,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,2.48,investigative,8,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,1.81,investigative,9,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
360,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,1.7,investigative,10,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
361,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
362,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,3.99,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
363,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
364,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
365,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/20/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
366,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
367,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
368,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
369,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
370,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
371,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
372,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
373,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,7.5,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
374,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,4.86,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,644,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,232,repeat,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,228,investigative,2,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,73.4,investigative,3,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,66.2,investigative,4,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,55.1,investigative,5,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,47.8,investigative,6,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,51.5,investigative,7,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,49.2,investigative,8,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,50.6,investigative,9,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
375,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,43.6,investigative,10,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/19/17,493,initial,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,53.6,repeat,NA,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,35.6,investigative,2,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,28.2,investigative,3,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,25.6,investigative,4,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,22.9,investigative,5,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,26.8,investigative,6,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
376,SFUSD,International Study HS,International Study HS - SPECIAL SAMPLE,10/24/17,23.2,investigative,7,NA,International Studies Academy,"655 DE HARO ST, SAN FRANCISCO CA 94107",37.7617035,-122.4006882
